ratio001,ratio002,ratio003,ratio004,ratio005,ratio006,ratio008,ratio011,ratio012,ratio017,ratio018,ratio019,ratio027,ratio029,ratio030,DIO,DPO,DSO,turnover,status,ratio036,ratio037,ratio039,ratio040
0.073170665,-1.040259533,-0.37328423,-0.289815271,-0.474945366,-0.264249053,-0.264434876,-0.065459033,-0.078914243,0.134002705,0.087208678,3.48919085,-0.293243885,-0.087533284,-0.073082887,-0.050819972,0.108956849,0.224696283,-0.381661792,1,0,1,1,1
-1.368040446,3.977708912,-0.460259376,-0.378594696,-0.27726285,-0.273131525,-0.266062934,-0.011926989,-3.405226646,-0.023875509,0.002916634,-3.510725172,-0.316872113,-0.212849039,-0.225183043,-0.179173703,0.227649861,1.27334712,4.591706191,1,0,1,1,1
-0.080185154,0.575499265,-0.311159125,-0.165524077,-0.376104108,0.043018669,-0.251410412,0.255733232,0.178422247,-0.09755201,-0.070838905,0.784933517,-0.302876299,0.037782471,0.002967191,0.061489542,0.238440134,0.73982301,-0.381661792,1,0,0,1,0
0.005064002,-0.309276057,-0.348434188,-0.289815271,-1.067992915,-0.234311834,-0.229575282,0.309265276,0.55013051,4.328932123,-1.272000538,0.114277698,-0.27826013,-0.212849039,-0.225183043,-0.198426762,-0.732684503,-0.79635848,4.591706191,1,0,0,1,0
-0.497164721,-0.632368169,-1.044235359,-0.715956509,-0.815398589,4.06447545,-0.376196267,1.75463047,0.921838772,0.860242493,0.8879831,-0.621280297,-0.408503536,-3.076731758,2.702744969,-0.089326092,0.324762324,-0.649179415,-0.381661792,1,1,1,1,1
-0.806192911,-1.040259533,-0.634209669,-0.804735934,-0.892275123,-0.29254137,-0.448884266,-3.467955763,-3.405226646,0.29188092,0.255792767,-0.534744062,-0.47008512,2.54409757,-2.924960821,-0.217679822,-0.096058352,-0.685974181,4.591706191,1,1,1,1,1
0.094019643,0.597867181,-0.37328423,-0.076744652,-0.200386316,0.014068391,-0.249878123,0.255733232,0.283263039,0.123477491,0.160964217,0.698397282,-0.302053015,-0.003989447,-0.035057848,-0.060446502,-0.128429173,0.399471422,-0.381661792,1,0,0,1,0
4.180308207,-0.309276057,-0.485109418,-0.183279962,-0.178421592,-0.23924654,-0.242312442,-0.011926989,0.273732058,0.418183492,0.371694328,0.373886402,-0.29200896,-0.171077121,-0.187158004,-0.179173703,0.065795754,-0.290430444,4.591706191,1,0,0,1,0
-1.368040446,-1.040259533,-0.485109418,-0.396350581,-0.244315764,-0.29977894,-0.29268647,-0.27958721,0.921838772,-1.297426442,4.38273126,-1.270302057,-0.337701179,-0.296392875,-0.301233121,-0.291483217,0.055005481,-0.20764222,-0.381661792,1,1,1,1,1
0.198264535,0.515851491,-0.398134272,-0.156646134,-0.694592607,-0.244181247,-0.46698444,1.75463047,-3.405226646,-0.265955439,-0.260496005,-0.534744062,-0.473460582,-3.076731758,-0.757533591,0.279690883,1.134032855,-0.520397733,4.591706191,1,1,1,1,1
-0.484192023,-0.540411183,-1.118785484,-0.991172725,-0.958169295,-0.369522791,-0.328695281,-3.467955763,0.921838772,4.328932123,-1.272000538,-0.772718707,-0.366433763,2.54409757,2.702744969,-0.275439001,-0.549249849,-0.584788574,-0.381661792,1,1,1,1,1
-0.777467652,3.977708912,-0.64663469,-0.582787372,-0.431015918,-0.308332431,-0.490064555,1.75463047,-3.405226646,-0.139652867,-0.112984927,-0.513110003,-0.398212495,-3.076731758,-2.924960821,-0.252977098,0.734792727,0.555849179,4.591706191,1,1,1,1,1
0.129694562,-0.284422817,-0.385709251,-0.387472638,-0.189403954,-0.278724192,3.449548399,0.041605055,0.473882661,-1.297426442,4.38273126,-0.40493971,3.856037681,-0.212849039,-0.225183043,-0.307527433,-0.182380542,-0.639980723,-0.381661792,1,0,0,0,0
-0.234004283,-0.309276057,-0.124783812,-0.156646134,-0.49691009,-0.218849754,-1.119889311,0.73752163,0.559661491,4.328932123,-1.272000538,-0.426573769,-0.822614995,-0.087533284,-0.111107926,-0.217679822,-0.160799994,-0.529596425,4.591706191,1,0,0,1,0
-0.857157081,-1.040259533,-0.621784648,-0.556153545,-0.705574969,-0.296489135,-0.448022353,-3.467955763,0.921838772,-0.465934511,-0.355324555,-0.513110003,-0.431308481,2.54409757,2.702744969,0.080742601,0.939807928,0.132709367,-0.381661792,1,1,1,1,1
-0.478632296,-0.436027578,-1.156060547,-0.911271243,-0.760486779,-0.3458362,-0.445149309,1.75463047,-3.405226646,-0.265955439,-0.271032511,-0.534744062,-0.434436957,-3.076731758,-2.924960821,-0.320362806,2.288592146,0.197100208,4.591706191,1,1,1,1,1
-0.292844733,-0.038375747,0.086441543,-0.618299142,-0.793433865,-0.285303801,-0.278129717,-0.226055166,-0.136100129,-0.897468298,-0.871613327,-3.510725172,-0.320000589,-0.254620957,-0.263208082,0.106413347,0.443455335,0.252292357,-0.381661792,1,1,1,1,1
-0.731136589,3.977708912,-0.671484732,-0.369716753,-0.33217466,-0.248457992,-0.29728334,-3.467955763,0.921838772,0.070851419,0.097745184,-1.162131763,-0.343958131,2.54409757,-0.757533591,-0.137458741,-0.301073553,0.611041328,4.591706191,1,1,1,1,1
0.965506939,3.977708912,-0.460259376,-0.405228523,-0.354139384,-0.283658899,-0.236662123,0.148669143,0.654971302,-0.09755201,-0.039229389,0.222447991,-0.287645559,-0.045761366,-0.073082887,-0.1567118,0.465035883,-0.253635678,-0.381661792,1,0,0,1,0
-0.26828927,0.195244703,-0.025383645,-0.458496178,-0.540839539,-0.283329918,-0.255432673,0.095137099,0.12123636,-0.63433794,-0.587127677,1.087810338,-0.30427588,0.079554389,0.040992231,-0.00910501,-0.290283279,-0.79635848,4.591706191,1,0,0,1,0
-0.495774789,-0.450939521,-1.044235359,-0.849125646,-1.024063467,-0.451438918,-0.386634991,1.75463047,-3.405226646,-0.792216154,-0.808394294,-0.534744062,-0.363387615,-3.076731758,2.702744969,-0.320362806,5.485102841,0.68463086,-0.381661792,1,1,1,1,1
-0.609749204,-0.460880817,-0.758459878,-0.849125646,-0.760486779,-0.327742276,-0.432316382,-3.467955763,0.921838772,-0.360682368,-0.292105522,-0.556378121,-0.366845405,2.54409757,-2.924960821,-0.217679822,2.267011599,0.666233477,4.591706191,1,1,1,1,1
-0.506894244,-0.527984563,-0.994535275,-0.893515358,-0.738522055,-0.355047652,-0.439594759,1.75463047,-3.405226646,2.049591711,2.173436776,-0.556378121,-0.464980765,-3.076731758,2.702744969,-0.317153963,0.206069313,-0.465205584,-0.381661792,1,1,1,1,1
-0.265972717,0.038669295,-0.037808666,-0.263181444,-0.0027038,-0.272473564,-0.300443687,-0.547247431,-0.240940922,-0.002825081,0.023989645,-1.075595529,-0.344534429,-0.463480549,-0.453333278,-0.297900904,0.303181777,0.095914601,4.591706191,1,1,1,1,1
4.180308207,-1.040259533,-0.485109418,-0.351960868,-0.870310399,-0.263262112,-0.28914305,-0.226055166,0.921838772,0.460284349,0.455986372,-1.421740467,-0.320082918,-0.254620957,-0.263208082,0.122457564,0.292391503,-0.750365022,-0.381661792,1,1,1,1,1
-1.368040446,3.977708912,-0.472684397,-0.307571156,-1.013081105,-0.247800032,-0.276022818,-0.226055166,-3.405226646,-1.118497798,-1.008587899,3.48919085,-0.324693304,-0.463480549,-0.415308239,5.00785725,1.490111889,0.2062989,4.591706191,1,1,1,1,1
-0.506430934,-0.57023507,-0.994535275,-0.955660956,-0.837363313,-0.315898981,3.449548399,-0.547247431,-0.012197375,-1.213224727,-1.21931801,-0.448207827,-0.192556347,0.121326308,0.193092387,-0.127832211,-0.732684503,-0.79635848,-0.381661792,1,1,1,1,1
0.012940283,-0.309276057,-0.360859209,-0.112256422,0.205961078,-0.237601638,-0.257731108,0.041605055,0.130767341,1.597007495,1.636074994,1.54212557,-0.300571105,-0.171077121,-0.187158004,-0.317153963,-0.732684503,-0.79635848,4.591706191,1,0,0,1,0
-0.058872865,0.577984589,-0.323584146,-0.6094212,-0.409051194,-0.29254137,-0.259359166,0.041605055,0.111705379,-0.613287511,-0.608200688,1.693563981,-0.306169431,0.037782471,0.002967191,-0.297900904,1.306677235,1.484917026,-0.381661792,1,0,0,1,0
-0.210375441,-0.182524536,-0.174483895,-0.272059386,0.019260924,-0.26951274,-0.214922761,0.095137099,0.340448925,-0.70801444,-0.713565744,-0.058794771,-0.267722105,0.079554389,0.040992231,-0.307527433,5.485102841,1.852864688,4.591706191,1,0,0,1,0
0.754237291,-1.040259533,-0.447834355,-0.218791732,-0.881292761,-0.200097869,-0.262232209,0.148669143,-0.107507186,-0.602762297,-0.713565744,1.109444397,-0.31357898,-0.087533284,-0.073082887,-0.320362806,1.134032855,-0.032867081,-0.381661792,1,0,0,1,1
0.006453934,3.977708912,-0.348434188,-1.142097747,4.730694228,-0.211941165,-0.214731224,0.309265276,0.46435168,0.270830491,0.276865778,-0.037160713,-0.269368671,-0.003989447,-0.035057848,-0.320362806,-0.495298481,-0.584788574,4.591706191,1,0,0,1,0
0.066684316,0.404011914,-0.37328423,-0.565031487,-0.584768987,-0.299449959,-0.258018412,0.041605055,0.054519492,-0.402783225,-0.587127677,1.21761469,-0.28904514,0.163098226,0.231117426,-0.054028816,0.465035883,-0.79635848,-0.381661792,1,0,0,1,1
0.228843037,0.416438533,-0.410559293,-0.565031487,-0.33217466,-0.299120979,-0.200270239,-0.011926989,0.330917944,2.428499426,2.394703393,-0.123696947,-0.190415811,-0.212849039,-0.225183043,-0.320362806,-0.074477804,-0.391616051,4.591706191,1,0,0,1,0
-0.523110116,-0.527984563,-0.932410171,-0.866881531,-0.793433865,-0.372812595,-0.349285426,-3.467955763,0.921838772,1.68120921,1.699294027,-0.686182473,-0.385286949,2.54409757,-2.924960821,-0.269021314,0.702421905,-0.364019977,-0.381661792,1,1,1,1,1
-0.869666468,-1.040259533,-0.621784648,-0.076744652,0.008278562,-0.039555419,-1.119889311,1.75463047,-3.405226646,-1.297426442,4.38273126,-0.448207827,3.856037681,-0.379936712,-0.3772832,-0.278647844,-0.344234648,-0.566391191,4.591706191,1,1,1,0,1
0.817247537,-0.232231015,-0.447834355,0.242861276,0.634273197,-0.224771401,-0.246813543,-0.065459033,0.245139114,-0.308056296,-0.334251544,0.525324813,-0.261712138,-0.171077121,-0.187158004,-0.30431859,-0.268702732,1.09857198,-0.381661792,1,0,0,1,0
0.483200573,-1.040259533,-0.435409334,-0.325327041,-0.606733711,-0.264249053,-0.273820151,-0.065459033,0.12123636,-0.17122851,-0.144594444,1.21761469,-0.315719517,-0.254620957,-0.263208082,0.125666407,0.055005481,0.555849179,4.591706191,1,1,0,0,0
-0.005592142,0.07346383,-0.348434188,-0.094500537,0.227925802,-0.235627756,-0.253708847,0.041605055,0.168891266,0.765515564,0.782618044,0.979640045,-0.298677554,-0.129305202,-0.149132965,-0.310736277,-0.592410944,0.27068974,-0.381661792,1,0,0,1,0
0.064831073,-0.306790733,-0.37328423,-0.360838811,-0.079580334,-0.276750309,-0.162250297,0.576925497,-3.405226646,0.923393779,0.961738638,-0.231867241,-0.170080715,0.163098226,0.117042309,-0.317153963,-0.268702732,-0.547993808,4.591706191,1,0,0,1,0
-0.030610916,-0.309276057,-0.336009167,-0.396350581,-0.145474506,-0.281356035,-0.221818065,0.523393453,0.635909339,0.260305277,0.287402283,0.006107405,-0.278918757,0.079554389,0.040992231,-0.307527433,-0.732684503,-0.79635848,-0.381661792,1,0,0,1,0
0.079193703,-0.244657634,-0.37328423,-0.636055027,-0.420033556,-0.298463018,-0.246526239,0.309265276,0.445289717,0.986545065,0.877446594,0.525324813,-0.286904604,-0.003989447,0.002967191,-0.320362806,0.055005481,-0.143251379,4.591706191,1,0,0,1,0
-0.487898508,-0.440998225,-1.093935442,-0.822491819,-0.705574969,-0.515998038,-0.471485541,-3.467955763,0.921838772,0.691839064,0.782618044,-0.534744062,-0.463498855,-3.076731758,2.702744969,-0.275439001,1.587224353,0.371875348,-0.381661792,1,1,1,1,1
-0.036170644,0.682368195,-0.336009167,-0.156646134,-0.760486779,-0.236614697,-0.258593021,0.095137099,0.073581455,0.639212992,0.645643472,1.693563981,-0.309050923,-0.129305202,-0.149132965,0.042236482,-0.128429173,-0.62158334,4.591706191,1,0,0,1,1
-0.532376329,-0.523013915,-0.907560129,-0.742590337,-0.914239847,-0.387616715,-0.420632672,1.75463047,-3.405226646,0.239254848,0.266329272,-0.556378121,-0.42398126,2.54409757,-2.924960821,0.032609952,1.080081487,-0.060463155,-0.381661792,1,1,1,1,1
0.12876794,0.587925885,-0.385709251,-0.227669674,-0.716557331,-0.111602133,-0.249590818,0.095137099,0.12123636,0.228729634,0.118818195,0.720031341,-0.299336181,-0.087533284,-0.111107926,0.151337153,0.475826157,-0.124853996,4.591706191,1,0,0,1,0
0.771379785,-0.309276057,-0.447834355,-0.227669674,-0.090562696,-0.131340959,-0.239535166,-0.011926989,0.187953228,0.807616421,0.835300572,0.287350167,-0.286410634,-0.171077121,-0.187158004,-0.246559411,-0.732684503,-0.79635848,-0.381661792,1,0,0,1,0
0.189461633,-0.132818057,-0.398134272,0.065302427,0.425608319,-0.515998038,-0.246047398,0.148669143,0.20701519,0.228729634,0.266329272,0.503690754,-0.299336181,-0.087533284,-0.111107926,-0.307527433,0.033424933,0.813412542,4.591706191,1,0,0,1,0
-1.368040446,-0.309276057,-0.559659543,-0.920149186,-0.848345675,-0.29977894,-0.297857948,-0.440183343,0.921838772,0.123477491,0.150427711,-1.140497705,-0.337536522,-0.379936712,-0.3772832,-0.281856687,-0.732684503,-0.557192499,0.492206036,1,1,1,1,1
0.12876794,3.977708912,-0.385709251,-0.343082926,-0.376104108,-0.275434388,-0.280140847,-0.27958721,-0.355312695,-0.24490501,-0.218349983,-3.510725172,-0.322717424,-0.296392875,-0.301233121,-0.092534935,0.055005481,0.473060955,-0.381661792,1,1,1,1,1
-0.0037389,-0.309276057,-0.348434188,0.136325967,-0.650663159,0.082496321,-0.256677659,0.041605055,0.12123636,-0.371207582,-0.334251544,1.412321218,-0.303946567,-0.045761366,-0.073082887,0.504309912,-0.732684503,-0.79635848,0.484637205,1,0,0,1,0
-0.502724449,-0.309276057,-1.006960296,-0.760346222,-0.716557331,4.06447545,-0.102586761,-0.065459033,0.111705379,0.502385206,0.529741911,-0.296769417,0.030718062,-0.171077121,-0.187158004,-0.17596486,0.57293862,-0.79635848,0.473114507,1,0,0,1,1
4.180308207,-1.040259533,-0.472684397,-0.387472638,-0.452980642,-0.281356035,-0.256486123,0.095137099,0.130767341,-0.497510154,-0.481762622,1.21761469,-0.308721609,-0.087533284,-0.073082887,0.11924872,0.616099715,1.03418114,0.494126485,1,0,0,1,0
0.05510155,0.461174364,-0.37328423,-0.289815271,-0.013686162,-0.203716654,-0.205250181,0.041605055,0.216546171,0.544486064,0.582424439,-0.037160713,-0.251256441,-0.129305202,-0.149132965,-0.30431859,0.335552598,0.822611234,0.455152655,1,0,0,1,0
-0.262266232,-0.252113606,-0.050233686,-0.156646134,0.173013992,-0.222139558,0.076116541,1.75463047,0.921838772,1.628583138,1.66768451,-0.361671593,-0.001966282,0.163098226,0.117042309,-0.320362806,-0.657152587,0.187901516,0.444533699,1,0,0,1,0
-0.486045266,-0.326673324,-1.106360463,-0.6094212,-0.409051194,-0.312609176,3.449548399,-3.467955763,-3.405226646,-0.813266583,-0.776784777,-0.448207827,-0.336466254,-0.42170863,-0.415308239,-0.28506553,-0.355024922,5.252333139,4.591706191,1,1,1,1,1
-0.093621162,0.259863125,-0.298734104,-0.422984408,-0.33217466,-0.285632781,-0.261561833,-0.011926989,0.102174398,-0.276480653,-0.386934072,3.48919085,-0.307157371,-0.129305202,-0.111107926,-0.163129487,0.65926081,1.172161513,0.435948159,1,0,1,1,1
-0.719090513,-0.540411183,-0.671484732,-0.707078567,-0.529857177,-0.313596118,-0.290866876,1.75463047,0.921838772,-0.308056296,-0.671419721,-1.356838291,-0.337783507,-3.076731758,2.702744969,-0.291483217,0.885856559,-0.603185957,0.440014994,1,1,1,1,1
-0.501334517,-0.411174338,-1.019385317,-0.822491819,-0.650663159,-0.436634799,-0.436913252,-3.467955763,-3.405226646,1.839087424,1.794122577,-0.556378121,-0.431555466,2.54409757,-2.924960821,-0.320362806,0.57293862,-0.023668389,0.374041902,1,1,1,1,1
-0.879395991,3.977708912,-0.609359627,-0.698200624,-0.628698435,-0.305042626,-0.410193947,1.75463047,0.921838772,-0.876417869,-0.74517526,-0.578012179,-0.435424897,-3.076731758,2.702744969,-0.041193443,2.256221325,2.423183564,0.431881325,1,1,1,1,1
-0.226128002,0.066007858,-0.149633854,-0.565031487,-0.33217466,-0.285632781,-0.378398933,-3.467955763,-3.405226646,-1.297426442,-1.261464032,-0.621280297,-0.323376051,2.54409757,-2.924960821,-0.310736277,1.123242582,-0.005271006,0.405672836,1,1,1,1,1
0.397488106,3.977708912,-0.422984314,-0.600543257,-0.727539693,-0.293199331,-0.27439476,-0.226055166,0.921838772,-0.571186654,-0.618737194,3.48919085,-0.312673369,-0.129305202,-0.149132965,0.058280698,0.454245609,0.546650487,0.350318701,1,1,1,1,1
0.058808035,-0.306790733,-0.37328423,-0.316449099,-0.474945366,-0.179701083,0.116434918,0.041605055,0.283263039,2.36534814,2.320947854,-0.383305651,0.144413475,-0.212849039,-0.225183043,-0.198426762,0.227649861,-0.584788574,0.412563861,1,0,0,1,0
-1.368040446,-0.309276057,-0.460259376,-0.351960868,-0.431015918,-0.210954223,-0.263381427,-0.011926989,0.37857285,0.176103562,0.203110239,-3.510725172,-0.31357898,-0.212849039,-0.225183043,-0.070073032,-0.732684503,-0.79635848,0.378447639,1,0,1,1,0
-0.086208192,0.297142984,-0.311159125,-0.476252063,-0.343157022,-0.28464584,-0.24901621,0.202201188,0.264201077,-0.455409296,-0.408007083,0.503690754,-0.291761975,0.163098226,0.117042309,-0.230515195,0.616099715,0.657034786,0.350205733,1,0,0,1,0
-0.844647694,-0.662192056,-0.621784648,-0.57390943,-1.024063467,-0.322478589,-0.362022585,1.75463047,-3.405226646,-0.907993512,-0.882149832,-0.642914355,-0.37837137,-3.076731758,2.702744969,5.00785725,0.734792727,0.316683198,0.437529706,1,1,1,1,1
-0.524036738,-0.565264422,-0.932410171,-1.017806553,-0.903257485,-0.339914552,-0.335494818,-3.467955763,0.921838772,-1.086922155,-1.050733921,-0.72945059,-0.356554364,2.54409757,-2.924960821,-0.281856687,-0.732684503,-0.79635848,0.371443647,1,1,1,1,1
-0.708434368,-1.040259533,-0.683909752,-0.627177085,-0.573786625,-0.304384666,-0.361447977,1.75463047,-3.405226646,-0.034400724,0.002916634,-0.642914355,-0.303123283,-0.129305202,-0.149132965,-0.195217919,1.220355045,0.316683198,0.385677567,1,1,1,1,1
4.180308207,-1.040259533,-0.460259376,-0.245425559,-0.518874815,-0.148447942,-0.250835804,0.095137099,0.12123636,-0.792216154,-0.74517526,0.763299458,-0.302629314,0.079554389,0.040992231,-0.320362806,1.026130118,2.202414967,0.373251128,1,0,0,1,0
-0.80480298,3.977708912,-0.634209669,-0.422984408,-0.16743923,-0.296489135,-0.300635224,-0.600779476,0.921838772,0.912868565,0.919592616,-1.075595529,-0.337783507,-0.379936712,-0.3772832,-0.317153963,0.162908218,0.307484507,0.325578791,1,1,1,1,1
0.082436877,-0.309276057,-0.37328423,-0.334204983,-0.046633248,-0.229048147,-0.233884847,-0.011926989,0.187953228,1.786461353,1.825732093,0.157545815,-0.273896729,-0.212849039,-0.225183043,-0.320362806,-0.732684503,0.15110675,0.284232641,1,0,0,1,0
4.180308207,-1.040259533,-0.572084564,-0.565031487,-0.38708647,-0.316227961,-0.288376905,-0.440183343,-3.405226646,0.723414707,0.761545033,-1.465008585,-0.328151093,-0.338164794,-0.339258161,-0.291483217,0.594519168,-0.005271006,0.311683774,1,1,1,1,1
-1.368040446,3.977708912,-0.472684397,-0.431862351,-0.672627883,-0.295173214,-0.258976094,-0.065459033,-0.212347978,-0.623812725,-0.713565744,1.758466157,-0.306087103,-0.129305202,-0.111107926,0.417671143,1.479321615,1.181360204,0.319704475,1,0,1,1,1
-0.581950566,-0.624912197,-0.795734941,-0.680444739,-0.606733711,-0.302410783,-0.274873601,-0.226055166,-0.069383262,-0.971144798,-0.924295855,-3.510725172,-0.322882081,-0.379936712,-0.3772832,0.013356893,5.485102841,5.252333139,0.294851598,1,1,1,1,1
4.180308207,-1.040259533,-0.472684397,-0.387472638,-0.11252742,-0.279382153,-0.255815746,-0.065459033,0.12123636,0.028750562,-0.102448422,1.174346573,-0.30328794,-0.212849039,-0.225183043,-0.320362806,1.479321615,1.061777214,0.383757117,1,0,0,1,0
-0.869203157,-0.309276057,-0.621784648,-0.565031487,-0.33217466,-0.315898981,-1.119889311,-3.467955763,0.921838772,-0.17122851,-0.134057939,-0.469841886,-0.822614995,-3.076731758,2.702744969,-0.320362806,-0.732684503,-0.79635848,0.497967385,1,1,1,1,1
-0.689901943,3.977708912,-0.683909752,-0.600543257,-0.793433865,-0.295173214,-0.362022585,1.75463047,-3.405226646,-0.939569155,-0.755711766,-0.642914355,-0.381335189,2.54409757,-2.924960821,5.00785725,0.465035883,1.558506558,0.257120412,1,1,1,1,1
-0.778857584,-1.040259533,-0.64663469,-0.520641775,-0.947186933,-0.308661411,-0.35570189,-3.467955763,0.921838772,-1.013245655,-1.145562471,-0.664548414,-0.386357217,-3.076731758,2.702744969,-0.320362806,1.554853531,0.997386373,0.313943126,1,1,1,1,1
-1.368040446,3.977708912,-0.460259376,-0.369716753,-0.551821901,-0.273460505,-0.316628499,1.75463047,-3.405226646,-0.497510154,-0.397470577,-0.815986825,-0.355484096,2.54409757,-2.924960821,0.215514018,1.285096688,1.061777214,0.245032876,1,1,1,1,1
0.035642504,-0.217319071,-0.360859209,-0.316449099,-0.046633248,-0.207664419,-0.241642065,-0.011926989,0.083112436,0.660263421,0.698326,0.308984226,-0.285752008,-0.212849039,-0.225183043,-0.307527433,0.961388475,0.767419084,0.26954685,1,0,0,1,1
-0.495311479,-0.309276057,-1.044235359,-1.000050668,-1.046028191,-0.336295767,3.449548399,-3.467955763,0.921838772,0.43923392,0.466522878,-0.491475945,-0.551672488,-3.076731758,2.702744969,-0.16633833,-0.732684503,-0.79635848,0.295755339,1,1,1,1,1
4.180308207,-1.040259533,-0.460259376,-0.618299142,-0.595751349,-0.294844233,-0.307722064,1.75463047,-3.405226646,-0.329106725,-0.239422994,-0.945791177,-0.344946071,-0.630568222,-0.567408395,-0.159920643,0.939807928,0.197100208,0.440353897,1,1,1,1,1
